Number,Family,MaxAge,Year,Class,UMAP_1,UMAP_2,geo_1,geo_2,Scaled_Rad_1,Scaled_Rad_2,Cluster
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3298971450913086,5.098622456733665,-4.784193208473065,3.703241194413353,0
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3338609392353646,5.092416077560756,-4.9656188193040105,3.456172701323486,0
315-95,ROSACEAE,0.0,1995,Eudicot,2.1666438579559326,8.685493469238281,3.781414429959568,-0.5669635445019594,-5.134297757843231,3.2002322624781168,0
315-95,ROSACEAE,0.0,1995,Eudicot,2.1666438579559326,8.685493469238281,3.719432088980966,-0.6555854763228126,-5.28979702767471,2.936076873313034,0
313-95,ROSACEAE,5.0,1995,Eudicot,2.2019131183624268,8.820427894592285,3.962274551752671,-0.5400080789750064,-5.431717464402975,2.664384616923684,0
313-95,ROSACEAE,5.0,1995,Eudicot,2.2019131183624268,8.820427894592285,3.860125635377699,-0.5869116019980538,-5.559694760302382,2.3858529234355723,0
308-95,ROSACEAE,17.0,1995,Eudicot,4.307311058044434,8.572770118713379,3.998242811717319,-0.3350253548414912,-5.673400399489823,2.1011967797111595,18
308-95,ROSACEAE,17.0,1995,Eudicot,4.307311058044434,8.572770118713379,3.983115708414061,-0.3206255947084173,-5.772542501220283,1.811146893988812,18
308-95,ROSACEAE,17.0,1995,Eudicot,4.307311058044434,8.572770118713379,4.064158670526922,-0.3258774926225669,-5.856866569140523,1.5164478201652576,18
307-95,ROSACEAE,1.0,1995,Eudicot,2.3223869800567627,7.20382022857666,3.803850139125643,-0.0472668964612239,-5.926156144577578,1.2178560465363912,9
307-95,ROSACEAE,1.0,1995,Eudicot,2.3223869800567627,7.20382022857666,3.82540254886635,-0.0680868935792204,-5.980233362185061,0.9161380539026888,9
307-95,ROSACEAE,1.0,1995,Eudicot,2.3223869800567627,7.20382022857666,3.908558124822093,-0.1036473225967711,-6.018959406520953,0.6120683480239639,9
307-95,ROSACEAE,1.0,1995,Eudicot,2.3223869800567627,7.20382022857666,3.810867035104593,-0.0556921443380815,-6.042234868384856,0.3064274714742133,9
165-95,ROSACEAE,3.0,1995,Eudicot,2.637270450592041,9.323701858520508,1.3337191692028227,3.121992745460375,-6.0499999999999865,7.409113134841472e-16,10
178-95,ROSACEAE,4.0,1995,Eudicot,2.127192258834839,8.611058235168457,4.515938450584372,0.4328739331554061,-6.042234868384856,-0.306427471474209,0
348-95,CELASTRACEAE,7.0,1995,Monocot,2.10460901260376,8.480181694030762,3.101534829295815,2.718346233092234,-6.018959406520953,-0.6120683480239624,0
348-95,CELASTRACEAE,7.0,1995,Monocot,2.10460901260376,8.480181694030762,3.1005943412890247,2.718591231619939,-5.980233362185061,-0.9161380539026872,0
351-95,CELASTRACEAE,9.0,1995,Monocot,1.98208487033844,8.613508224487305,3.0399701091976112,2.4986099454581563,-5.926156144577578,-1.21785604653639,0
166-95,ROSACEAE,11.0,1995,Eudicot,2.5177602767944336,9.346863746643066,0.6219153589524922,2.961288345779849,-5.856866569140523,-1.5164478201652565,10
351-95,CELASTRACEAE,9.0,1995,Monocot,1.98208487033844,8.613508224487305,3.041773712420764,2.4747520416626685,-5.772542501220284,-1.811146893988811,0
353-95,CELASTRACEAE,7.0,1995,Monocot,2.349881410598755,9.203502655029297,3.0657443826082726,2.594423127985465,-5.673400399489823,-2.101196779711158,10
309-95,ROSACEAE,0.0,1995,Eudicot,2.159197330474853,8.935355186462402,3.91935090957827,-0.322638109386844,-5.559694760302383,-2.385852923435571,0
371-95,ROSACEAE,16.0,1995,Eudicot,2.160029649734497,8.738359451293945,0.4099629053480385,2.943833045086194,-5.431717464402976,-2.664384616923682,0
309-95,ROSACEAE,0.0,1995,Eudicot,2.159197330474853,8.935355186462402,3.997182660172712,-0.3960645048450715,-5.289797027674711,-2.936076873313033,0
165-95,ROSACEAE,3.0,1995,Eudicot,2.637270450592041,9.323701858520508,1.328447246107089,3.11928688121634,-5.134297757843232,-3.200232262478116,10
178-95,ROSACEAE,4.0,1995,Eudicot,2.127192258834839,8.611058235168457,4.47576803060133,-0.2463381401175866,-4.965618819304011,-3.456172701323484,0
313-95,ROSACEAE,5.0,1995,Eudicot,2.2019131183624268,8.820427894592285,3.939166516195428,-0.580541640365027,-4.7841932084730665,-3.703241194413352,0
312-95,ROSACEAE,1.0,1995,Eudicot,4.236827850341797,8.437967300415039,3.910108464278437,-0.1399322419056261,-4.590486642291376,-3.9408035204694345,18
312-95,ROSACEAE,1.0,1995,Eudicot,4.236827850341797,8.437967300415039,3.817688336528363,-0.0953447615770528,-4.384996362736167,-4.168249860407895,18
312-95,ROSACEAE,1.0,1995,Eudicot,4.236827850341797,8.437967300415039,4.021010118598269,-0.0447257402342984,-4.168249860407896,-4.384996362736165,18
164-95,ROSACEAE,14.0,1995,Eudicot,3.698908090591431,8.630203247070312,0.7694878759264157,2.987817221226578,-3.940803520469438,-4.590486642291372,18
311-95,ROSACEAE,14.0,1995,Eudicot,2.139657974243164,8.751301765441895,3.98843424742995,-0.5024936647887444,-3.703241194413352,-4.7841932084730665,0
311-95,ROSACEAE,14.0,1995,Eudicot,2.139657974243164,8.751301765441895,3.936105725128528,-0.4885977836956954,-3.4561727013234864,-4.9656188193040105,0
311-95,ROSACEAE,14.0,1995,Eudicot,2.139657974243164,8.751301765441895,3.9545464026944046,-0.5212988960929579,-3.200232262478117,-5.134297757843231,0
311-95,ROSACEAE,14.0,1995,Eudicot,2.139657974243164,8.751301765441895,3.945876323885159,-0.502576956771918,-2.936076873313037,-5.289797027674709,0
353-95,CELASTRACEAE,7.0,1995,Monocot,2.349881410598755,9.203502655029297,3.061287517079564,2.5966284898913727,-2.6643846169236807,-5.431717464402976,10
310-95,ROSACEAE,16.0,1995,Eudicot,4.074126243591309,8.442265510559082,4.416243837885986,-0.1189591675970405,-2.3858529234355728,-5.559694760302382,18
164-95,ROSACEAE,14.0,1995,Eudicot,3.698908090591431,8.630203247070312,0.7716620035528194,2.987817221226578,-2.10119677971116,-5.673400399489823,18
164-95,ROSACEAE,14.0,1995,Eudicot,3.698908090591431,8.630203247070312,0.7705768620403433,2.989215176054131,-1.811146893988815,-5.772542501220282,18
165-95,ROSACEAE,3.0,1995,Eudicot,2.637270450592041,9.323701858520508,1.3219099653638295,3.1221060525804205,-1.5164478201652551,-5.856866569140523,10
309-95,ROSACEAE,0.0,1995,Eudicot,2.159197330474853,8.935355186462402,4.099141748865122,-0.3704552180183782,-1.2178560465363917,-5.926156144577578,0
172-95,ROSACEAE,2.0,1995,Eudicot,2.4896795749664307,9.379298210144045,1.1737655624708625,2.8557652676681755,-0.9161380539026892,-5.980233362185061,10
209-95,PINACEAE,8.0,1995,Pinopsida,2.3295578956604004,9.117515563964844,4.415258175702547,0.94753516742594,-0.6120683480239669,-6.018959406520952,10
172-95,ROSACEAE,2.0,1995,Eudicot,2.4896795749664307,9.379298210144045,1.166955794910109,2.8437809753768306,-0.3064274714742109,-6.042234868384856,10
196-95,ROSACEAE,3.0,1995,Eudicot,4.274370193481445,8.761857032775879,3.3054054296173945,0.0755767894406744,-1.1113669702262206e-15,-6.0499999999999865,18
188-95,ROSACEAE,10.0,1995,Eudicot,3.016685009002685,8.643436431884766,0.5204003228518559,3.0652082405945293,0.3064274714742087,-6.042234868384856,6
221-95,ROSACEAE,9.0,1995,Eudicot,1.9532697200775144,8.567420959472656,5.290691040960383,-0.0882428058762343,0.6120683480239595,-6.018959406520953,0
222-95,ROSACEAE,4.0,1995,Eudicot,2.520570993423462,9.362164497375488,5.064832148109417,-0.3906126310789659,0.9161380539026868,-5.980233362185061,10
229-95,ROSACEAE,7.0,1995,Eudicot,2.5019452571868896,9.439348220825195,5.091150433983785,-0.4405315494291244,1.2178560465363897,-5.926156144577579,10
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3319833272516917,5.08267504129617,1.5164478201652534,-5.856866569140523,0
230-95,ROSACEAE,8.0,1995,Eudicot,1.9586126804351809,8.670717239379883,4.810210757812001,-0.2874198528652414,1.811146893988813,-5.772542501220283,0
239-95,ROSACEAE,9.0,1995,Eudicot,1.9421011209487915,8.617392539978027,3.553066631931415,-0.4692822951196831,2.101196779711158,-5.673400399489823,0
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.333589413575055,5.092662576842031,2.385852923435571,-5.559694760302383,0
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3266912199323997,5.088304004332258,2.66438461692368,-5.431717464402976,0
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3353252555116342,5.0775495821030745,2.9360768733130342,-5.28979702767471,0
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3287831689947325,5.097176477689118,3.2002322624781154,-5.134297757843233,0
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3323961423727724,5.082123888397746,3.456172701323484,-4.965618819304011,0
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3309313454958556,5.098133960430005,3.7032411944133488,-4.784193208473067,0
402-95,ANACARDIACEAE,2.0,1995,Eudicot,4.325962066650391,8.754864692687988,4.683068504678658,-0.6621576649076815,3.940803520469436,-4.590486642291374,18
114-95,ROSACEAE,9.0,1995,Eudicot,2.6832098960876465,9.305407524108888,2.854223967161716,3.704278825127858,4.168249860407894,-4.384996362736167,10
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.333618728730471,5.091995865711851,4.384996362736165,-4.168249860407896,0
402-95,ANACARDIACEAE,2.0,1995,Eudicot,4.325962066650391,8.754864692687988,3.975359685929334,0.8511513221787936,4.590486642291372,-3.940803520469438,18
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.334491936051336,5.07792777278064,4.7841932084730665,-3.703241194413352,0
61-95,CORNACEAE,13.0,1995,Monocot,2.200846195220948,8.848282814025879,1.3321625822577516,5.082832245537247,4.9656188193040105,-3.4561727013234864,0
23-95,PINACEAE,11.0,1995,Pinopsida,2.560994863510132,9.34538745880127,4.278037274350936,0.8302761722534342,5.134297757843231,-3.200232262478117,10
43-95,ROSACEAE,5.0,1995,Eudicot,4.339154243469238,8.58448314666748,1.008305511370736,3.3262442259074305,5.289797027674709,-2.936076873313037,18
43-95,ROSACEAE,5.0,1995,Eudicot,4.339154243469238,8.58448314666748,1.0054244558671144,3.3295935395949527,5.431717464402976,-2.664384616923681,18
43-95,ROSACEAE,5.0,1995,Eudicot,4.339154243469238,8.58448314666748,0.9954649905857876,3.330167954202352,5.559694760302382,-2.3858529234355728,18
43-95,ROSACEAE,5.0,1995,Eudicot,4.339154243469238,8.58448314666748,4.318467205589059,-0.4899694752734831,5.673400399489823,-2.1011967797111604,18
23-95,PINACEAE,11.0,1995,Pinopsida,2.560994863510132,9.34538745880127,1.568038128956914,1.84829606720632,5.772542501220282,-1.8111468939888151,10
43-95,ROSACEAE,5.0,1995,Eudicot,4.339154243469238,8.58448314666748,0.9954611459552324,3.067145342251024,5.856866569140523,-1.5164478201652554,18
23-95,PINACEAE,11.0,1995,Pinopsida,2.560994863510132,9.34538745880127,4.326375090225383,0.8108349953040488,5.926156144577578,-1.217856046536392,10
436-95,ROSACEAE,6.0,1995,Eudicot,2.3048415184021,10.09579849243164,4.810200185121403,-0.2873399375962435,5.980233362185061,-0.9161380539026897,10
453-95,ROSACEAE,14.0,1995,Eudicot,2.115044116973877,8.522791862487793,5.065340597929207,-0.5299248701803663,6.018959406520952,-0.6120683480239674,0
402-95,ANACARDIACEAE,2.0,1995,Eudicot,4.325962066650391,8.754864692687988,1.9852755192382567,3.895769371724782,6.042234868384856,-0.3064274714742113,18
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,2.440464508285686,1.982713963647712,6.099999999999986,0.0,6
412-96,CORNACEAE,7.0,1996,Monocot,1.345428466796875,11.269129753112791,3.231720092174328,3.295621286300502,6.079702753214565,0.4972066296370842,4
412-96,CORNACEAE,7.0,1996,Monocot,1.345428466796875,11.269129753112791,3.232210280100844,3.294694569056446,6.018946087686849,0.9911044311872532,4
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,2.392761533828889,2.005839498178375,5.91813432900178,1.478406596268592,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,2.3751157296358087,1.984277752070284,5.777938362780639,1.955870209371682,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,2.3825670666888072,1.9978160778973688,5.59929117004792,2.4203178289272733,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,2.400156162871553,2.002445161801916,5.383381618396547,2.868658632655688,6
121-96,HAMAMELIDACEAE,6.0,1996,Eudicot,4.358129978179932,8.762300491333008,3.730962558513511,2.1771606256565974,5.131646550270194,3.297908986479137,18
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6249129040122623,5.086117026680313,4.845761221013876,3.705212300114251,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6210673316620614,5.082746702418717,4.527628150326036,4.087858037209104,6
13-96,HAMAMELIDACEAE,6.0,1996,Eudicot,2.292447090148926,9.527998924255373,3.7332135783588,2.17717188133156,4.179364461303841,4.443299753515431,10
259-96,THYMELAEACEAE,5.0,1996,Eudicot,1.288093090057373,10.000810623168944,3.183439464881758,3.3583191475931926,3.8032877913382666,4.76917204305497,12
13-96,HAMAMELIDACEAE,6.0,1996,Eudicot,2.292447090148926,9.527998924255373,3.725720911730832,2.16912594968926,3.401900868619653,5.06330627950598,10
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,2.3660164960981547,1.9864302123150992,2.97787485689451,5.323745048053611,6
121-96,HAMAMELIDACEAE,6.0,1996,Eudicot,4.358129978179932,8.762300491333008,3.717442502676704,2.1717533994165024,2.5340315793115016,5.548755171662549,18
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6342884689399853,5.084013716219943,2.0733247396539585,5.736839245084237,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,2.3622905872859974,1.989609190102783,1.59882026592852,5.88674559984174,6
260-96,ROSACEAE,10.0,1996,Eudicot,2.944697618484497,8.191965103149414,3.1051665451389,3.217414980892954,1.113675907120104,5.997476633876955,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6276065347060469,5.081659029034199,0.6211202188933954,6.068295450427711,6
260-96,ROSACEAE,10.0,1996,Eudicot,2.944697618484497,8.191965103149414,3.089719377968777,3.214475748970017,0.1244310780875729,6.098730761954146,6
260-96,ROSACEAE,10.0,1996,Eudicot,2.944697618484497,8.191965103149414,3.0786166214356854,3.207995481722719,-0.3730861310132383,6.088580026479525,6
260-96,ROSACEAE,10.0,1996,Eudicot,2.944697618484497,8.191965103149414,3.091140922955219,3.2162353861485826,-0.8681205134670366,6.037910795473676,6
255-96,ROSACEAE,10.0,1996,Eudicot,4.362675666809082,8.766663551330566,0.8085241356186543,2.465038019005988,-1.3573776971335143,5.947060264309111,18
255-96,ROSACEAE,10.0,1996,Eudicot,4.362675666809082,8.766663551330566,0.9951458878474568,2.5716892909313174,-1.8376017561771236,5.816633028281446,18
255-96,ROSACEAE,10.0,1996,Eudicot,4.362675666809082,8.766663551330566,4.778182743738171,-0.685226545878777,-2.305596878716324,5.647497059127466,18
255-96,ROSACEAE,10.0,1996,Eudicot,4.362675666809082,8.766663551330566,3.646508945695814,-0.6209926601536608,-2.7582486344243757,5.440777928816421,18
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.631107053206733,5.0734956631868044,-3.1925447005493246,5.197851319054274,6
45-96,PINACEAE,3.0,1996,Pinopsida,2.678875207901001,9.312296867370604,4.3716083825852365,1.6619058421320003,-3.6055949084249175,4.920333866348923,10
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.62675927851069,5.079485558192573,-3.9946504770662297,4.610072403560966,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.616017915448765,5.082647652479409,-4.357122305853602,4.269131669535717,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6199216375234755,5.0784391556203445,-4.6905982045700965,3.899780568606857,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6238258401697294,5.075493170291793,-4.992858946129409,3.50447707141242,6
93-96,ROSACEAE,6.0,1996,Eudicot,2.4862546920776367,9.754374504089355,4.383564162215862,-0.591992788850348,-5.261893035165969,3.0858518575057503,10
95-96,ROSACEAE,8.0,1996,Eudicot,2.644946575164795,9.504098892211914,0.7046701341919288,3.071792435236148,-5.495910094204744,2.6466908086170995,10
96-96,ROSACEAE,6.0,1996,Eudicot,2.54697060585022,9.447214126586914,4.509730364669167,0.378402844663924,-5.693352778327925,2.189916469070347,10
229-96,ROSACEAE,15.0,1996,Eudicot,2.278975009918213,9.324906349182127,0.6035789664747426,2.9363468956735232,-5.85290713904842,1.7185685967327196,10
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.632136447837638,5.076451403425836,-5.973511368420255,1.235783933927693,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6328798995309626,5.079976305619766,-6.054362865195255,0.744775332932375,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.635608612326223,5.081850375508566,-6.094923576001942,0.2488103749756724,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.651281650393685,5.084617020396763,-6.094923576001942,-0.2488103749756709,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6624502458982988,5.053485699467728,-6.054362865195256,-0.7447753329323707,6
260-96,ROSACEAE,10.0,1996,Eudicot,2.944697618484497,8.191965103149414,3.102423895623133,3.222322079969672,-5.973511368420256,-1.235783933927689,6
21-96,ROSACEAE,3.0,1996,Eudicot,2.478910684585572,9.396695137023926,0.934995504089784,3.2277278054457383,-5.852907139048422,-1.7185685967327158,10
21-96,ROSACEAE,3.0,1996,Eudicot,2.478910684585572,9.396695137023926,0.8039538540840567,3.146709457252655,-5.693352778327925,-2.1899164690703463,10
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6576665884281283,5.053121390796605,-5.495910094204745,-2.6466908086170977,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.656544442542781,5.05825472892775,-5.261893035165971,-3.085851857505749,6
92-96,ROSACEAE,5.0,1996,Eudicot,2.387048482894897,9.281061172485352,4.455407450318944,-0.3555433246860957,-4.99285894612941,-3.5044770714124165,10
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.6480810115801887,5.083425044420892,-4.690598204570099,-3.899780568606854,6
182-96,HAMAMELIDACEAE,13.0,1996,Eudicot,2.8690521717071533,8.472882270812988,1.643274286457654,5.084705940229014,-4.357122305853603,-4.269131669535716,6
21-96,ROSACEAE,3.0,1996,Eudicot,2.478910684585572,9.396695137023926,0.9354063969251456,3.2272468129403933,-3.994650477066231,-4.610072403560965,10
121-96,HAMAMELIDACEAE,6.0,1996,Eudicot,4.358129978179932,8.762300491333008,1.5644463009746232,3.186118201531372,-3.6055949084249215,-4.92033386634892,18
121-96,HAMAMELIDACEAE,6.0,1996,Eudicot,4.358129978179932,8.762300491333008,1.5652685671873314,3.175779488904027,-3.1925447005493286,-5.197851319054272,18
75-96,ROSACEAE,8.0,1996,Eudicot,2.3104588985443115,9.052325248718262,2.853282518011838,3.477763994849738,-2.758248634424379,-5.440777928816419,10
75-96,ROSACEAE,8.0,1996,Eudicot,2.3104588985443115,9.052325248718262,2.849024130525777,3.4764594621242395,-2.305596878716327,-5.647497059127465,10
217-96,ARALIACEAE,15.0,1996,Eudicot,2.9912588596343994,8.452069282531738,3.75204736740875,2.6860799649552973,-1.8376017561771265,-5.816633028281445,6
217-96,ARALIACEAE,15.0,1996,Eudicot,2.9912588596343994,8.452069282531738,3.683612807694999,2.8487090850499044,-1.357377697133516,-5.94706026430911,6
217-96,ARALIACEAE,15.0,1996,Eudicot,2.9912588596343994,8.452069282531738,3.693511239763666,2.8327507891231107,-0.8681205134670381,-6.037910795473676,6
217-96,ARALIACEAE,15.0,1996,Eudicot,2.9912588596343994,8.452069282531738,3.689488334737234,2.8353737365687266,-0.3730861310132398,-6.088580026479525,6
217-96,ARALIACEAE,15.0,1996,Eudicot,2.9912588596343994,8.452069282531738,3.681410326070591,2.8470646309415315,0.1244310780875727,-6.098730761954146,6
217-96,ARALIACEAE,15.0,1996,Eudicot,2.9912588596343994,8.452069282531738,3.673321744698797,2.85115756953428,0.6211202188933899,-6.068295450427712,6
40-96,ROSACEAE,15.0,1996,Eudicot,2.106866836547852,8.55705451965332,3.674520302231485,-0.4859740858673831,1.1136759071200997,-5.997476633876955,0
42-96,ROSACEAE,16.0,1996,Eudicot,4.163411140441895,8.856124877929688,3.763507672767673,-0.4102061348376082,1.5988202659285164,-5.886745599841741,18
42-96,ROSACEAE,16.0,1996,Eudicot,4.163411140441895,8.856124877929688,3.783664488661998,-0.4382819152060619,2.0733247396539545,-5.736839245084238,18
217-96,ARALIACEAE,15.0,1996,Eudicot,2.9912588596343994,8.452069282531738,3.6663264746430286,2.8545680390402595,2.5340315793115,-5.548755171662551,6
75-96,ROSACEAE,8.0,1996,Eudicot,2.3104588985443115,9.052325248718262,2.9905260064444974,3.777286134292808,2.977874856894507,-5.323745048053612,10
115-96,ROSACEAE,5.0,1996,Eudicot,2.5349113941192627,9.3876371383667,5.082449117718397,-0.5107380714725878,3.4019008686196504,-5.063306279505982,10
75-96,ROSACEAE,8.0,1996,Eudicot,2.3104588985443115,9.052325248718262,2.854803542312993,3.4812041042964665,3.803287791338265,-4.769172043054972,10
33-96,ROSACEAE,4.0,1996,Eudicot,4.247763633728027,8.780567169189453,3.526686351687204,-0.0208535792698967,4.179364461303839,-4.443299753515432,18
81-96,ROSACEAE,3.0,1996,Eudicot,4.34263801574707,8.749550819396973,3.336266604186221,-0.9239545338696188,4.527628150326036,-4.087858037209104,18
102-96,ROSACEAE,7.0,1996,Eudicot,4.3125529289245605,8.74567699432373,4.807104311967578,-0.1967542656952901,4.845761221013876,-3.705212300114251,18
114-96,ROSACEAE,6.0,1996,Eudicot,2.973366498947144,9.8529634475708,5.130723978094238,-0.4578979303028063,5.131646550270191,-3.297908986479141,10
111-96,ROSACEAE,4.0,1996,Eudicot,4.378442764282227,8.801826477050781,5.280943029299351,-0.1098563280779671,5.3833816183965455,-2.868658632655692,18
65-96,PINACEAE,8.0,1996,Pinopsida,2.3182318210601807,9.309778213500977,4.398093909046111,1.4601156025964883,5.599291170047918,-2.4203178289272773,10
110-96,ROSACEAE,4.0,1996,Eudicot,2.900790214538574,9.879216194152832,3.4541519947279085,-0.4755239420583166,5.777938362780637,-1.955870209371685,10
32-96,ROSACEAE,3.0,1996,Eudicot,2.1754026412963867,9.070849418640137,0.3817905557139056,2.8945658303146047,5.91813432900178,-1.4784065962685946,10
32-96,ROSACEAE,3.0,1996,Eudicot,2.1754026412963867,9.070849418640137,0.7564205230714833,2.8393792560937072,6.018946087686849,-0.9911044311872556,10
81-96,ROSACEAE,3.0,1996,Eudicot,4.34263801574707,8.749550819396973,3.2440834006101795,-0.8979036494110915,6.079702753214565,-0.4972066296370862,18
296-97,CANNABACEAE,12.0,1997,Eudicot,4.214793205261231,8.639154434204102,3.496365825581279,-1.5883136184834257,6.149999999999986,0.0,18
350-97,CANNABACEAE,9.0,1997,Eudicot,3.0178542137146,8.646856307983398,2.7465364077900176,3.135963289193114,6.145990786646499,0.2220298413641084,6
222-97,GINKGOACEAE,7.0,1997,Ginkgoopsida,2.8790504932403564,9.85022258758545,4.379837292245838,0.6056680532869905,6.133968373835377,0.4437701981737879,10
640-97,STAPHYLEACEAE,10.0,1997,Monocot,2.5069212913513184,9.223478317260742,1.606249238992859,3.4561163304156253,6.113948436499298,0.6649319633072402,10
640-97,STAPHYLEACEAE,10.0,1997,Monocot,2.5069212913513184,9.223478317260742,1.6546255009839117,3.4570982004665893,6.085957076817156,0.8852267840158305,10
221-97,GINKGOACEAE,9.0,1997,Ginkgoopsida,2.4050850868225098,9.429449081420898,4.3770638858457005,0.7383083034583251,6.050030790181803,1.1043674378810582,10
222-97,GINKGOACEAE,7.0,1997,Ginkgoopsida,2.8790504932403564,9.85022258758545,4.422943072885119,0.5940717065950594,6.006216417617019,1.322068207297795,10
221-97,GINKGOACEAE,9.0,1997,Ginkgoopsida,2.4050850868225098,9.429449081420898,4.832086114877711,0.6811182190986074,5.954571084705751,1.538045251995534,10
296-97,CANNABACEAE,12.0,1997,Eudicot,4.214793205261231,8.639154434204102,3.5342352457685138,-1.6102475522466193,5.895162127109251,1.7520169791119506,18
640-97,STAPHYLEACEAE,10.0,1997,Monocot,2.5069212913513184,9.223478317260742,1.594567868451577,3.3690435546741355,5.828067002774222,1.963704410336272,10
62-97,ANACARDIACEAE,13.0,1997,Eudicot,2.229977369308472,8.56938362121582,4.593403521406117,-0.5509879898654617,5.753373190942433,2.1728315456437746,0
62-97,ANACARDIACEAE,13.0,1997,Eudicot,2.229977369308472,8.56938362121582,4.591725348622731,-0.553541152127309,5.671178078094476,2.379125723147156,0
62-97,ANACARDIACEAE,13.0,1997,Eudicot,2.229977369308472,8.56938362121582,4.597180371326431,-0.5542776484644492,5.581588830976374,2.5823179745956213,0
62-97,ANACARDIACEAE,13.0,1997,Eudicot,2.229977369308472,8.56938362121582,4.594568438595843,-0.5578048017932815,5.484722256874589,2.782143376058169,0
62-97,ANACARDIACEAE,13.0,1997,Eudicot,2.229977369308472,8.56938362121582,4.59939438678407,-0.55690434780945,5.380704651321608,2.9783413933338534,0
62-97,ANACARDIACEAE,13.0,1997,Eudicot,2.229977369308472,8.56938362121582,4.598135276625044,-0.5602596645089761,5.269671633430662,3.1706562216386764,0
341-97,ARALIACEAE,2.0,1997,Eudicot,2.347004175186157,9.401314735412598,3.2668800226465464,1.838320912879226,5.151767969074272,3.3588371191262283,10
341-97,ARALIACEAE,2.0,1997,Eudicot,2.347004175186157,9.401314735412598,3.263140657685426,1.834863169549408,5.027147382137174,3.542638733807216,10
341-97,ARALIACEAE,2.0,1997,Eudicot,2.347004175186157,9.401314735412598,3.266859357851672,1.84266110114686,4.895972354089698,3.7218214234416473,10
341-97,ARALIACEAE,2.0,1997,Eudicot,2.347004175186157,9.401314735412598,3.2611409792916675,1.83774799903631,4.758413912142932,3.8961515679865975,10
341-97,ARALIACEAE,2.0,1997,Eudicot,2.347004175186157,9.401314735412598,3.2607954448560577,1.837677088284181,4.614651406261864,4.0654018741921725,10
341-97,ARALIACEAE,2.0,1997,Eudicot,2.347004175186157,9.401314735412598,3.271339771619296,1.83781178119807,4.464872275327244,4.229351671948544,10
62-97,ANACARDIACEAE,13.0,1997,Eudicot,2.229977369308472,8.56938362121582,4.602665189756635,-0.5624211292820291,4.309271802751047,4.387787201997673,0
